# Nb v_max J_max                       #
 1058 37 32                            #
# Lev VU JU E(CM-1)  iDvie(s-1) p_dis  #
  512 19  1 109791.15 7.496E+08 6.349E-01
  513 11 27 109803.90 7.581E+08 7.443E-01
  514 10 29 109808.77 7.521E+08 7.649E-01
  515 12 25 109822.83 7.610E+08 6.818E-01
  516 19  2 109830.27 7.498E+08 6.304E-01
  517  9 31 109834.65 7.433E+08 8.066E-01
  518 13 23 109869.23 7.607E+08 6.766E-01
  519 18  9 109872.91 7.777E+08 5.631E-01
  520 19  3 109889.30 7.514E+08 6.228E-01
  521 16 16 109906.70 8.574E+08 3.773E-01
  522 14 21 109946.23 7.589E+08 6.621E-01
  523 17 13 109959.56 8.617E+08 3.863E-01
  524 19  4 109969.78 7.609E+08 5.932E-01
  525 18 10 109989.46 8.620E+08 3.465E-01
